Chromosome	Start	Ratio	MedianRatio	CopyNumber
17	16850001	0.907084	0.863899	2
17	16900001	1.01037	0.863899	2
17	16950001	0.957678	0.863899	2
17	17000001	0.900688	0.863899	2
17	17050001	0.956422	0.863899	2
17	17100001	0.852503	0.863899	2
17	17150001	0.766184	0.863899	2
17	17200001	0.863341	0.863899	2
17	17250001	0.99895	0.863899	2
17	17300001	0.975661	0.863899	2
17	17350001	0.853411	0.863899	2
17	17400001	0.777184	0.863899	2
17	17450001	0.861832	0.863899	2
17	17500001	0.941415	0.863899	2
17	17550001	0.900718	0.863899	2
17	17600001	0.854758	0.863899	2
17	17650001	0.793777	0.863899	2
17	17700001	0.891014	0.863899	2
17	17750001	0.884707	0.863899	2
17	17800001	0.814452	0.863899	2
17	17850001	0.830728	0.863899	2
17	17900001	0.799542	0.863899	2
17	17950001	0.742551	0.863899	2
17	18000001	0.817012	0.863899	2
17	18050001	0.888842	0.863899	2
17	18100001	0.817216	0.863899	2
17	18150001	0.831833	0.863899	2
17	18200001	0.863534	0.863899	2
17	18250001	0.767353	0.863899	2
17	18300001	0.644377	0.863899	2
17	18350001	0.643675	0.863899	2
17	18400001	0.740932	0.863899	2
17	18450001	0.885052	0.863899	2
17	18500001	0.896559	0.863899	2
17	18550001	0.840262	0.863899	2
17	18600001	0.830478	0.863899	2
17	18650001	0.851821	0.863899	2
17	18700001	0.884406	0.863899	2
17	18750001	0.903524	0.863899	2
17	18800001	0.884217	0.863899	2
17	18850001	0.815339	0.863899	2
17	18900001	0.886016	0.863899	2
17	18950001	0.94984	0.863899	2
17	19000001	0.932548	0.863899	2
17	19050001	0.927696	0.863899	2
17	19100001	0.924054	0.863899	2
17	19150001	0.959006	0.863899	2
17	19200001	0.916707	0.863899	2
17	19250001	0.894976	0.863899	2
17	19300001	0.956403	0.863899	2
17	19350001	0.849727	0.863899	2
17	19400001	0.781878	0.863899	2
17	19450001	0.924074	0.863899	2
17	19500001	0.939137	0.863899	2
17	19550001	0.824809	0.863899	2
17	19600001	0.857112	0.863899	2
17	19650001	0.851372	0.863899	2
17	19700001	0.913488	0.863899	2
17	19750001	0.977757	0.863899	2
17	19800001	0.846519	0.863899	2
17	19850001	0.861212	0.863899	2
17	19900001	0.939926	0.863899	2
17	19950001	0.950071	0.863899	2
17	20000001	0.976175	0.863899	2
17	20050001	0.933588	0.863899	2
17	20100001	0.777776	0.863899	2
17	20150001	0.787882	0.863899	2
17	20200001	0.844588	0.863899	2
17	20250001	0.831857	0.863899	2
17	20300001	0.795977	0.863899	2
17	20350001	0.862865	0.863899	2
17	20400001	0.954584	0.863899	2
17	20450001	0.874901	0.863899	2
17	20500001	0.825005	0.863899	2
17	20550001	0.872007	0.863899	2
17	20600001	0.882	0.863899	2
17	20650001	0.864273	0.863899	2
17	20700001	1.13407	0.863899	2
17	20750001	1.09237	0.863899	2
17	20800001	0.887704	0.863899	2
17	20850001	0.954203	0.863899	2
17	20900001	0.945816	0.863899	2
17	20950001	0.933427	0.863899	2
17	21000001	0.905915	0.863899	2
17	21050001	0.897459	0.863899	2
17	21100001	0.952339	0.863899	2
17	21150001	1.91134	1.89564	4
17	21200001	1.90944	1.89564	4
17	21250001	1.88184	1.89564	4
17	21300001	1.85442	1.89564	4
17	21350001	0.91209	0.864433	2
17	21400001	0.816776	0.864433	2
17	21450001	1.84335	1.96984	4
17	21500001	2.09633	1.96984	4
17	21550001	0.501056	0.543613	1
17	21600001	0.58617	0.543613	1
17	21650001	1.09714	0.886369	2
17	21700001	0.789776	0.886369	2
17	21750001	0.921261	0.886369	2
17	21800001	0.88221	0.886369	2
17	21850001	1.26687	0.886369	2
17	21900001	1.35249	0.886369	2
17	21950001	0.890529	0.886369	2
17	22000001	0.87312	0.886369	2
17	22050001	0.855358	0.886369	2
17	22100001	0.848536	0.886369	2
17	22150001	9.345	9.345	19
17	22200001	41.8666	37.1905	74
17	22250001	32.5143	37.1905	74
17	22300001	-1	-1	13
17	22350001	-1	-1	13
17	22400001	-1	-1	13
17	22450001	-1	-1	13
17	22500001	-1	-1	13
17	22550001	-1	-1	13
17	22600001	-1	-1	13
17	22650001	-1	-1	13
17	22700001	-1	-1	13
17	22750001	-1	-1	13
17	22800001	-1	-1	13
17	22850001	-1	-1	13
17	22900001	-1	-1	13
17	22950001	-1	-1	13
17	23000001	-1	-1	13
17	23050001	-1	-1	13
17	23100001	-1	-1	13
17	23150001	-1	-1	13
17	23200001	-1	-1	13
17	23250001	-1	-1	13
17	23300001	-1	-1	13
17	23350001	-1	-1	13
17	23400001	-1	-1	13
17	23450001	-1	-1	13
17	23500001	-1	-1	13
17	23550001	-1	-1	13
17	23600001	-1	-1	13
17	23650001	-1	-1	13
17	23700001	-1	-1	13
17	23750001	-1	-1	13
17	23800001	-1	-1	13
17	23850001	-1	-1	13
17	23900001	-1	-1	13
17	23950001	-1	-1	13
17	24000001	-1	-1	13
17	24050001	-1	-1	13
17	24100001	-1	-1	13
17	24150001	-1	-1	13
17	24200001	-1	-1	13
17	24250001	-1	-1	13
17	24300001	-1	-1	13
17	24350001	-1	-1	13
17	24400001	-1	-1	13
17	24450001	-1	-1	13
17	24500001	-1	-1	13
17	24550001	-1	-1	13
17	24600001	-1	-1	13
17	24650001	-1	-1	13
17	24700001	-1	-1	13
17	24750001	-1	-1	13
17	24800001	-1	-1	13
17	24850001	-1	-1	13
17	24900001	-1	-1	13
17	24950001	-1	-1	13
17	25000001	-1	-1	13
17	25050001	-1	-1	13
17	25100001	-1	-1	13
17	25150001	-1	-1	13
17	25200001	5.658	6.35929	13
17	25250001	7.06058	6.35929	13
17	25300001	1.51908	1.51908	3
17	25350001	0.891615	0.876997	2
17	25400001	0.854231	0.876997	2
17	25450001	0.814724	0.876997	2
17	25500001	0.824368	0.876997	2
17	25550001	0.839937	0.876997	2
17	25600001	0.822794	0.876997	2
17	25650001	0.863397	0.876997	2
17	25700001	0.921204	0.876997	2
17	25750001	0.92327	0.876997	2
17	25800001	0.92697	0.876997	2
17	25850001	0.935832	0.876997	2
17	25900001	0.94748	0.876997	2
17	25950001	0.900673	0.876997	2
17	26000001	0.810929	0.876997	2
17	26050001	0.86252	0.876997	2
17	26100001	0.958858	0.876997	2
17	26150001	0.921743	0.876997	2
17	26200001	0.873974	0.876997	2
17	26250001	0.892452	0.876997	2
17	26300001	0.977721	0.876997	2
17	26350001	0.97197	0.876997	2
17	26400001	0.879316	0.876997	2
17	26450001	0.842374	0.876997	2
17	26500001	0.842116	0.876997	2
17	26550001	0.904478	0.876997	2
17	26600001	0.925508	0.876997	2
17	26650001	0.802168	0.876997	2
17	26700001	0.866521	0.876997	2
17	26750001	0.989432	0.876997	2
17	26800001	0.917089	0.876997	2
17	26850001	0.857774	0.876997	2
17	26900001	0.855893	0.876997	2
17	26950001	0.842565	0.876997	2
17	27000001	0.874581	0.876997	2
17	27050001	0.861757	0.876997	2
17	27100001	0.800705	0.876997	2
17	27150001	0.88594	0.876997	2
17	27200001	0.939141	0.876997	2
17	27250001	0.917606	0.876997	2
17	27300001	0.919618	0.876997	2
17	27350001	0.827981	0.876997	2
17	27400001	0.818742	0.876997	2
17	27450001	0.877461	0.876997	2
17	27500001	0.811751	0.876997	2
17	27550001	0.854409	0.876997	2
17	27600001	0.834679	0.876997	2
17	27650001	0.813432	0.876997	2
17	27700001	0.927264	0.876997	2
17	27750001	1.01916	0.876997	2
17	27800001	0.969251	0.876997	2
17	27850001	0.928809	0.876997	2
17	27900001	1.05477	0.876997	2
17	27950001	0.977105	0.876997	2
17	28000001	0.848984	0.876997	2
17	28050001	0.876533	0.876997	2
17	28100001	0.899056	0.876997	2
17	28150001	0.841835	0.876997	2
17	28200001	0.838921	0.876997	2
17	28250001	0.889032	0.876997	2
17	28300001	0.831732	0.876997	2
17	28350001	0.798839	0.876997	2
17	28400001	0.91549	0.876997	2
17	28450001	1.00364	0.876997	2
17	28500001	0.926867	0.876997	2
17	28550001	0.836348	0.876997	2
17	28600001	0.85345	0.876997	2
17	28650001	0.967825	0.876997	2
17	28700001	0.936706	0.876997	2
17	28750001	0.802181	0.876997	2
17	28800001	0.82923	0.876997	2
17	28850001	0.864108	0.876997	2
17	28900001	0.851662	0.876997	2
17	28950001	0.849732	0.876997	2
17	29000001	0.851511	0.876997	2
17	29050001	0.831748	0.876997	2
17	29100001	0.869981	0.876997	2
17	29150001	0.832903	0.876997	2
17	29200001	0.851272	0.876997	2
17	29250001	0.914342	0.876997	2
17	29300001	0.906668	0.876997	2
17	29350001	0.890096	0.876997	2
17	29400001	0.903347	0.876997	2
17	29450001	0.887653	0.876997	2
17	29500001	0.820874	0.876997	2
17	29550001	0.783935	0.876997	2
17	29600001	0.845434	0.876997	2
17	29650001	0.940316	0.876997	2
17	29700001	0.826232	0.876997	2
17	29750001	0.80374	0.876997	2
17	29800001	0.902813	0.876997	2
17	29850001	0.875944	0.876997	2
17	29900001	0.830828	0.876997	2
17	29950001	0.842699	0.876997	2
17	30000001	0.883783	0.876997	2
17	30050001	0.949456	0.876997	2
17	30100001	0.9489	0.876997	2
17	30150001	0.883358	0.876997	2
17	30200001	0.923648	0.876997	2
17	30250001	0.944921	0.876997	2
17	30300001	0.890718	0.876997	2
17	30350001	0.926369	0.876997	2
17	30400001	0.915611	0.876997	2
17	30450001	0.799001	0.876997	2
17	30500001	0.849698	0.876997	2
17	30550001	0.987711	0.876997	2
17	30600001	0.908712	0.876997	2
17	30650001	0.802896	0.876997	2
17	30700001	0.836085	0.876997	2
17	30750001	0.903884	0.876997	2
17	30800001	0.971336	0.876997	2
17	30850001	0.983452	0.876997	2
17	30900001	0.911995	0.876997	2
17	30950001	0.819788	0.876997	2
17	31000001	0.804909	0.876997	2
17	31050001	1.48223	1.51867	3
17	31100001	1.55511	1.51867	3
17	31150001	0.93769	0.885273	2
17	31200001	0.973329	0.885273	2
17	31250001	0.96075	0.885273	2
17	31300001	0.972104	0.885273	2
17	31350001	0.962217	0.885273	2
17	31400001	0.827443	0.885273	2
17	31450001	0.829081	0.885273	2
17	31500001	0.83369	0.885273	2
17	31550001	0.8186	0.885273	2
17	31600001	0.878848	0.885273	2
17	31650001	0.881145	0.885273	2
17	31700001	0.884882	0.885273	2
17	31750001	0.934583	0.885273	2
17	31800001	0.821806	0.885273	2
17	31850001	0.828679	0.885273	2
17	31900001	0.876946	0.885273	2
17	31950001	0.801394	0.885273	2
17	32000001	0.824971	0.885273	2
17	32050001	0.806931	0.885273	2
17	32100001	0.871465	0.885273	2
17	32150001	0.987248	0.885273	2
17	32200001	0.94627	0.885273	2
17	32250001	0.923103	0.885273	2
17	32300001	0.874591	0.885273	2
17	32350001	0.802565	0.885273	2
17	32400001	0.854697	0.885273	2
17	32450001	0.855837	0.885273	2
17	32500001	0.875822	0.885273	2
17	32550001	0.93301	0.885273	2
17	32600001	0.938784	0.885273	2
17	32650001	0.943754	0.885273	2
17	32700001	0.871124	0.885273	2
17	32750001	0.880763	0.885273	2
17	32800001	0.893649	0.885273	2
17	32850001	0.944491	0.885273	2
17	32900001	0.97716	0.885273	2
17	32950001	0.86905	0.885273	2
17	33000001	0.850424	0.885273	2
17	33050001	0.816644	0.885273	2
17	33100001	0.758117	0.885273	2
17	33150001	0.831446	0.885273	2
17	33200001	0.866976	0.885273	2
17	33250001	0.786607	0.885273	2
17	33300001	0.820807	0.885273	2
17	33350001	0.886074	0.885273	2
17	33400001	0.864168	0.885273	2
17	33450001	0.8265	0.885273	2
17	33500001	0.897081	0.885273	2
17	33550001	0.943479	0.885273	2
17	33600001	0.866699	0.885273	2
17	33650001	0.92916	0.885273	2
17	33700001	0.940168	0.885273	2
17	33750001	0.943989	0.885273	2
17	33800001	0.92345	0.885273	2
17	33850001	0.893274	0.885273	2
17	33900001	0.923263	0.885273	2
17	33950001	0.898774	0.885273	2
17	34000001	0.932372	0.885273	2
17	34050001	0.919735	0.885273	2
17	34100001	0.941294	0.885273	2
17	34150001	0.950587	0.885273	2
17	34200001	0.92115	0.885273	2
17	34250001	0.927519	0.885273	2
17	34300001	0.937283	0.885273	2
17	34350001	0.885664	0.885273	2
17	34400001	0.813039	0.885273	2
17	34450001	0.401226	0.118168	0
17	34500001	0.145904	0.118168	0
17	34550001	0.0904318	0.118168	0
17	34600001	0	0.118168	0
17	34650001	0	0.118168	0
17	34700001	0.238651	0.118168	0
17	34750001	0.633531	0.88629	2
17	34800001	0.8571	0.88629	2
17	34850001	0.843793	0.88629	2
17	34900001	0.843344	0.88629	2
17	34950001	0.930956	0.88629	2
17	35000001	0.984897	0.88629	2
17	35050001	0.906734	0.88629	2
17	35100001	0.879381	0.88629	2
17	35150001	0.976835	0.88629	2
17	35200001	0.941514	0.88629	2
17	35250001	0.930689	0.88629	2
17	35300001	1.00002	0.88629	2
17	35350001	0.929291	0.88629	2
17	35400001	0.811891	0.88629	2
17	35450001	0.776307	0.88629	2
17	35500001	0.807074	0.88629	2
17	35550001	0.870164	0.88629	2
17	35600001	0.866745	0.88629	2
17	35650001	0.818553	0.88629	2
17	35700001	0.772295	0.88629	2
17	35750001	0.85333	0.88629	2
17	35800001	0.94553	0.88629	2
17	35850001	0.987279	0.88629	2
17	35900001	0.911477	0.88629	2
17	35950001	0.755323	0.88629	2
17	36000001	0.794014	0.88629	2
17	36050001	0.909122	0.88629	2
17	36100001	0.908742	0.88629	2
17	36150001	0.901787	0.88629	2
17	36200001	0.935844	0.88629	2
17	36250001	1.19994	0.88629	2
17	36300001	1.30461	0.88629	2
17	36350001	1.09507	0.88629	2
17	36400001	0.977921	0.88629	2
17	36450001	0.821816	0.88629	2
17	36500001	0.832062	0.88629	2
17	36550001	0.863362	0.88629	2
17	36600001	0.829358	0.88629	2
17	36650001	0.988678	0.88629	2
17	36700001	0.928635	0.88629	2
17	36750001	0.866692	0.88629	2
17	36800001	0.852661	0.88629	2
17	36850001	0.803159	0.88629	2
17	36900001	0.846154	0.88629	2
17	36950001	0.874017	0.88629	2
17	37000001	0.902529	0.88629	2
17	37050001	0.797532	0.88629	2
17	37100001	0.814174	0.88629	2
17	37150001	0.957207	0.88629	2
17	37200001	1.06764	0.88629	2
17	37250001	0.995091	0.88629	2
17	37300001	0.903667	0.88629	2
17	37350001	0.893199	0.88629	2
17	37400001	0.835229	0.88629	2
17	37450001	0.983262	1.01507	2
17	37500001	1.0933	1.01507	2
17	37550001	1.01479	1.01507	2
17	37600001	0.963372	1.01507	2
17	37650001	0.975779	1.01507	2
17	37700001	1.03347	1.01507	2
17	37750001	1.07436	1.01507	2
17	37800001	1.05079	1.01507	2
17	37850001	1.04405	1.01507	2
17	37900001	0.996763	1.01507	2
17	37950001	0.904544	1.01507	2
17	38000001	0.862366	1.01507	2
17	38050001	0.932896	1.01507	2
17	38100001	1.03248	1.01507	2
17	38150001	1.08683	1.01507	2
17	38200001	1.07362	1.01507	2
17	38250001	0.986301	1.01507	2
17	38300001	1.00763	1.01507	2
17	38350001	0.993112	1.01507	2
17	38400001	0.997876	1.01507	2
17	38450001	1.08289	1.01507	2
17	38500001	1.1442	1.01507	2
17	38550001	1.11897	1.01507	2
17	38600001	0.992011	1.01507	2
17	38650001	1.0026	1.01507	2
17	38700001	1.09792	1.01507	2
17	38750001	0.986369	1.01507	2
17	38800001	0.994694	1.01507	2
17	38850001	1.13722	1.01507	2
17	38900001	1.06136	1.01507	2
17	38950001	0.971207	1.01507	2
17	39000001	0.959271	1.01507	2
17	39050001	0.987822	1.01507	2
17	39100001	0.993577	1.01507	2
17	39150001	0.990712	1.01507	2
17	39200001	0.969803	1.01507	2
17	39250001	0.901438	1.01507	2
17	39300001	1.0023	1.01507	2
17	39350001	1.11607	1.01507	2
17	39400001	1.12962	1.01507	2
17	39450001	1.11258	1.01507	2
17	39500001	1.08797	1.01507	2
17	39550001	1.14091	1.01507	2
17	39600001	1.11892	1.01507	2
17	39650001	0.999251	1.01507	2
17	39700001	0.930089	1.01507	2
17	39750001	0.980574	1.01507	2
17	39800001	1.01579	1.01507	2
17	39850001	1.01112	1.01507	2
17	39900001	1.05462	1.01507	2
17	39950001	1.08913	1.01507	2
17	40000001	1.09911	1.01507	2
17	40050001	1.10574	1.01507	2
17	40100001	1.11751	1.01507	2
17	40150001	1.02932	1.01507	2
17	40200001	0.898151	1.01507	2
17	40250001	0.979379	1.01507	2
17	40300001	1.01508	1.01507	2
17	40350001	1.0394	1.01507	2
17	40400001	1.15627	1.01507	2
17	40450001	1.13526	1.01507	2
17	40500001	0.978129	1.01507	2
17	40550001	0.945275	1.01507	2
17	40600001	1.03292	1.01507	2
17	40650001	0.963159	1.01507	2
17	40700001	0.956763	1.01507	2
17	40750001	1.04865	1.01507	2
17	40800001	1.09518	1.01507	2
17	40850001	1.02877	1.01507	2
17	40900001	1.04487	1.01507	2
17	40950001	1.05198	1.01507	2
17	41000001	0.963686	1.01507	2
17	41050001	0.984511	1.01507	2
17	41100001	0.962908	1.01507	2
17	41150001	1.02079	1.01507	2
17	41200001	1.01506	1.01507	2
17	41250001	1.00372	1.01507	2
17	41300001	1.22854	1.01507	2
17	41350001	1.46483	1.50197	3
17	41400001	1.53912	1.50197	3
17	41450001	1.22234	1.01745	2
17	41500001	0.967627	1.01745	2
17	41550001	1.02868	1.01745	2
17	41600001	0.972711	1.01745	2
17	41650001	0.954126	1.01745	2
17	41700001	1.06572	1.01745	2
17	41750001	1.09845	1.01745	2
17	41800001	1.0679	1.01745	2
17	41850001	1.06554	1.01745	2
17	41900001	1.00104	1.01745	2
17	41950001	0.934371	1.01745	2
17	42000001	0.96052	1.01745	2
17	42050001	0.993652	1.01745	2
17	42100001	0.978926	1.01745	2
17	42150001	0.966933	1.01745	2
17	42200001	0.971222	1.01745	2
17	42250001	0.979239	1.01745	2
17	42300001	1.07728	1.01745	2
17	42350001	1.10211	1.01745	2
17	42400001	0.983009	1.01745	2
17	42450001	0.939704	1.01745	2
17	42500001	0.912409	1.01745	2
17	42550001	0.96672	1.01745	2
17	42600001	1.04989	1.01745	2
17	42650001	1.00891	1.01745	2
17	42700001	1.01683	1.01745	2
17	42750001	1.09203	1.01745	2
17	42800001	1.08777	1.01745	2
17	42850001	1.02557	1.01745	2
17	42900001	1.02997	1.01745	2
17	42950001	1.00465	1.01745	2
17	43000001	0.980623	1.01745	2
17	43050001	1.01768	1.01745	2
17	43100001	1.07493	1.01745	2
17	43150001	1.10075	1.01745	2
17	43200001	0.989434	1.01745	2
17	43250001	0.996486	1.01745	2
17	43300001	1.04725	1.01745	2
17	43350001	1.0648	1.01745	2
17	43400001	1.06455	1.01745	2
17	43450001	0.962254	1.01745	2
17	43500001	1.1388	1.01745	2
17	43550001	1.26282	1.01745	2
17	43600001	1.42599	1.01745	2
17	43650001	1.32823	1.01745	2
17	43700001	1.01466	1.01745	2
17	43750001	1.02944	1.01745	2
17	43800001	1.09394	1.01745	2
17	43850001	1.08752	1.01745	2
17	43900001	0.998909	1.01745	2
17	43950001	0.933368	1.01745	2
17	44000001	0.93017	1.01745	2
17	44050001	1.01723	1.01745	2
17	44100001	1.39213	1.01745	2
17	44150001	1.89311	2.00553	4
17	44200001	2.04863	2.00553	4
17	44250001	2.00553	2.00553	4
17	44300001	1.50596	1.50596	3
17	44350001	0.745076	0.512826	1
17	44400001	0.297848	0.512826	1
17	44450001	0.192201	0.512826	1
17	44500001	0.473553	0.512826	1
17	44550001	0.84509	0.512826	1
17	44600001	0.66027	0.512826	1
17	44650001	0.406341	0.512826	1
17	44700001	0.552098	0.512826	1
17	44750001	0.838938	0.957249	2
17	44800001	1.01185	0.957249	2
17	44850001	0.975388	0.957249	2
17	44900001	0.979867	0.957249	2
17	44950001	1.0101	0.957249	2
17	45000001	0.93911	0.957249	2
17	45050001	0.883814	0.957249	2
17	45100001	0.903915	0.957249	2
17	45150001	3.21317	3.28669	7
17	45200001	3.36022	3.28669	7
17	45250001	1.16135	1.01772	2
17	45300001	1.16379	1.01772	2
17	45350001	1.08643	1.01772	2
17	45400001	0.978477	1.01772	2
17	45450001	0.972128	1.01772	2
17	45500001	0.962839	1.01772	2
17	45550001	0.938846	1.01772	2
17	45600001	1.0247	1.01772	2
17	45650001	1.07174	1.01772	2
17	45700001	1.00456	1.01772	2
17	45750001	0.944179	1.01772	2
17	45800001	1.00553	1.01772	2
17	45850001	1.04072	1.01772	2
17	45900001	1.02664	1.01772	2
17	45950001	1.10709	1.01772	2
17	46000001	1.14819	1.01772	2
17	46050001	1.06199	1.01772	2
17	46100001	1.04415	1.01772	2
17	46150001	1.0985	1.01772	2
17	46200001	1.14648	1.01772	2
17	46250001	1.11265	1.01772	2
17	46300001	1.03546	1.01772	2
17	46350001	1.05065	1.01772	2
17	46400001	1.07926	1.01772	2
17	46450001	1.07276	1.01772	2
17	46500001	1.02371	1.01772	2
17	46550001	1.02128	1.01772	2
17	46600001	0.993884	1.01772	2
17	46650001	1.09727	1.01772	2
17	46700001	1.10247	1.01772	2
17	46750001	1.12663	1.01772	2
17	46800001	1.20093	1.01772	2
17	46850001	1.00293	1.01772	2
17	46900001	0.963374	1.01772	2
17	46950001	0.958264	1.01772	2
17	47000001	0.999225	1.01772	2
17	47050001	1.03954	1.01772	2
17	47100001	0.966747	1.01772	2
17	47150001	0.981503	1.01772	2
17	47200001	0.969105	1.01772	2
17	47250001	0.887756	1.01772	2
17	47300001	0.92728	1.01772	2
17	47350001	1.0732	1.01772	2
17	47400001	0.981609	1.01772	2
17	47450001	0.854567	1.01772	2
17	47500001	0.931607	1.01772	2
17	47550001	1.06816	1.01772	2
17	47600001	1.14827	1.01772	2
17	47650001	1.04281	1.01772	2
17	47700001	0.994246	1.01772	2
17	47750001	1.083	1.01772	2
17	47800001	1.12704	1.01772	2
17	47850001	1.11459	1.01772	2
17	47900001	1.03386	1.01772	2
17	47950001	0.919708	1.01772	2
17	48000001	0.836109	1.01772	2
17	48050001	0.930666	1.01772	2
17	48100001	1.12819	1.01772	2
17	48150001	1.04894	1.01772	2
17	48200001	0.980167	1.01772	2
17	48250001	0.972235	1.01772	2
17	48300001	0.960784	1.01772	2
17	48350001	1.06206	1.01772	2
17	48400001	1.06884	1.01772	2
17	48450001	0.991061	1.01772	2
17	48500001	0.950941	1.01772	2
17	48550001	1.02966	1.01772	2
17	48600001	1.07545	1.01772	2
17	48650001	1.00062	1.01772	2
17	48700001	0.936514	1.01772	2
17	48750001	1.04138	1.01772	2
17	48800001	1.07718	1.01772	2
17	48850001	1.05194	1.01772	2
17	48900001	0.962004	1.01772	2
17	48950001	0.998081	1.01772	2
17	49000001	1.05909	1.01772	2
17	49050001	1.00972	1.01772	2
17	49100001	1.03113	1.01772	2
17	49150001	1.15524	1.01772	2
17	49200001	1.20149	1.01772	2
17	49250001	1.01738	1.01772	2
17	49300001	1.01946	1.01772	2
17	49350001	1.05477	1.01772	2
17	49400001	1.00805	1.01772	2
17	49450001	1.01116	1.01772	2
17	49500001	1.11567	1.01772	2
17	49550001	1.03612	1.01772	2
17	49600001	0.947296	1.01772	2
17	49650001	1.06915	1.01772	2
17	49700001	1.13241	1.01772	2
17	49750001	1.07324	1.01772	2
17	49800001	0.991676	1.01772	2
17	49850001	1.01657	1.01772	2
17	49900001	1.08231	1.01772	2
17	49950001	1.09212	1.01772	2
17	50000001	1.08388	1.01772	2
17	50050001	1.03716	1.01772	2
17	50100001	0.996879	1.01772	2
17	50150001	0.991693	1.01772	2
17	50200001	0.942567	1.01772	2
17	50250001	1.05445	1.01772	2
17	50300001	1.06447	1.01772	2
17	50350001	0.954175	1.01772	2
17	50400001	0.940064	1.01772	2
17	50450001	0.978944	1.01772	2
17	50500001	1.04659	1.01772	2
17	50550001	1.00562	1.01772	2
17	50600001	0.982227	1.01772	2
17	50650001	1.00597	1.01772	2
17	50700001	1.05403	1.01772	2
17	50750001	1.10622	1.01772	2
17	50800001	1.06438	1.01772	2
17	50850001	0.982999	1.01772	2
17	50900001	0.94412	1.01772	2
17	50950001	1.00263	1.01772	2
17	51000001	0.975584	1.01772	2
17	51050001	0.932893	1.01772	2
17	51100001	0.877788	1.01772	2
17	51150001	0.883106	1.01772	2
17	51200001	0.973028	1.01772	2
17	51250001	0.937337	1.01772	2
17	51300001	0.892751	1.01772	2
17	51350001	0.944945	1.01772	2
17	51400001	0.99105	1.01772	2
17	51450001	0.988229	1.01772	2
17	51500001	1.02206	1.01772	2
17	51550001	0.961747	1.01772	2
17	51600001	0.923802	1.01772	2
17	51650001	0.996879	1.01772	2
17	51700001	0.992319	1.01772	2
17	51750001	1.09212	1.01772	2
17	51800001	1.04909	1.01772	2
17	51850001	0.980587	1.01772	2
17	51900001	0.974827	1.01772	2
17	51950001	0.908281	1.01772	2
17	52000001	0.949934	1.01772	2
17	52050001	0.998834	1.01772	2
17	52100001	0.951972	1.01772	2
17	52150001	0.921265	1.01772	2
17	52200001	1.038	1.01772	2
17	52250001	1.04578	1.01772	2
17	52300001	1.02257	1.01772	2
17	52350001	1.03853	1.01772	2
17	52400001	0.995231	1.01772	2
17	52450001	0.936261	1.01772	2
17	52500001	0.860506	1.01772	2
17	52550001	0.9215	1.01772	2
17	52600001	1.00359	1.01772	2
17	52650001	0.986749	1.01772	2
17	52700001	0.921647	1.01772	2
17	52750001	0.955608	1.01772	2
17	52800001	0.969337	1.01772	2
17	52850001	0.911977	1.01772	2
17	52900001	1.00409	1.01772	2
17	52950001	1.06153	1.01772	2
17	53000001	0.981899	1.01772	2
17	53050001	0.890359	1.01772	2
17	53100001	0.957612	1.01772	2
17	53150001	1.08649	1.01772	2
17	53200001	1.07387	1.01772	2
17	53250001	1.06394	1.01772	2
17	53300001	1.06495	1.01772	2
17	53350001	1.00029	1.01772	2
17	53400001	1.04235	1.01772	2
17	53450001	1.10635	1.01772	2
17	53500001	1.04823	1.01772	2
17	53550001	0.879475	1.01772	2
17	53600001	0.83104	1.01772	2
17	53650001	1.0017	1.01772	2
17	53700001	1.07205	1.01772	2
17	53750001	0.95631	1.01772	2
17	53800001	0.975512	1.01772	2
17	53850001	0.975635	1.01772	2
17	53900001	1.02381	1.01772	2
17	53950001	1.0346	1.01772	2
17	54000001	0.991159	1.01772	2
17	54050001	1.03336	1.01772	2
17	54100001	0.941859	1.01772	2
17	54150001	0.949483	1.01772	2
17	54200001	1.03038	1.01772	2
17	54250001	0.994461	1.01772	2
17	54300001	0.934285	1.01772	2
17	54350001	0.958834	1.01772	2
17	54400001	0.988306	1.01772	2
17	54450001	0.979386	1.01772	2
17	54500001	0.975655	1.01772	2
17	54550001	0.984898	1.01772	2
17	54600001	0.95963	1.01772	2
17	54650001	0.964052	1.01772	2
17	54700001	0.982751	1.01772	2
17	54750001	1.03943	1.01772	2
17	54800001	1.13396	1.01772	2
17	54850001	1.13046	1.01772	2
17	54900001	1.01356	1.01772	2
17	54950001	0.979504	1.01772	2
17	55000001	1.03046	1.01772	2
17	55050001	1.02035	1.01772	2
17	55100001	1.03282	1.01772	2
17	55150001	1.11955	1.01772	2
17	55200001	1.07555	1.01772	2
17	55250001	0.942979	1.01772	2
17	55300001	1.02421	1.01772	2
17	55350001	1.04712	1.01772	2
17	55400001	1.0128	1.01772	2
17	55450001	0.987741	1.01772	2
17	55500001	0.960418	1.01772	2
17	55550001	1.06725	1.01772	2
17	55600001	1.11072	1.01772	2
17	55650001	1.03596	1.01772	2
17	55700001	0.976822	1.01772	2
17	55750001	1.04331	1.01772	2
17	55800001	1.05946	1.01772	2
17	55850001	1.03477	1.01772	2
17	55900001	1.07064	1.01772	2
17	55950001	1.02425	1.01772	2
17	56000001	0.978752	1.01772	2
17	56050001	1.00586	1.01772	2
17	56100001	1.04013	1.01772	2
17	56150001	1.07572	1.01772	2
17	56200001	1.03508	1.01772	2
17	56250001	0.976459	1.01772	2
